"study","source","scan_id","crosscut","manual_code","manual_rep","groove_left_manual","groove_right_manual"
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet A/LAPD - 533 - Bullet A - Land 6 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BA-L6",325,"MY",1,276.32043676084,2121.28212368593
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet B/LAPD - 533 - Bullet B - Land 1 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BB-L1",400,"MY",1,236.876945006569,2070.65749124507
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet B/LAPD - 533 - Bullet B - Land 2 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BB-L2",375,"MY",1,221.88,2056.62279342969
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet B/LAPD - 533 - Bullet B - Land 3 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BB-L3",450,"MY",1,181.245,2110.61384699408
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet B/LAPD - 533 - Bullet B - Land 4 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BB-L4",150,"MY",1,220.59,2133.66
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet B/LAPD - 533 - Bullet B - Land 5 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BB-L5",450,"MY",1,198.015,2131.54683040407
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet B/LAPD - 533 - Bullet B - Land 6 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BB-L6",250,"MY",1,191.565,2066.77605330157
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet C/LAPD - 533 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BC-L1",450,"MY",1,32.1914774802886,2065.66254047306
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet C/LAPD - 533 - Bullet C - Land 2 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BC-L2",200,"MY",1,222.495373226018,2172.36
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet C/LAPD - 533 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BC-L3",200,"MY",1,217.873710906701,2149.93646057818
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet C/LAPD - 533 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BC-L4",600,"MY",1,183.085803301576,2126.83086120236
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet C/LAPD - 533 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BC-L5",325,"MY",1,211.392153794349,2139.97998715505
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet C/LAPD - 533 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BC-L6",425,"MY",1,219.3,2087.26400366294
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet D/LAPD - 533 - Bullet D - Land 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BD-L1",450,"MY",1,191.803353350853,2097.37228304861
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet D/LAPD - 533 - Bullet D - Land 2 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BD-L2",225,"MY",1,215.573654467805,2140.49940709592
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet D/LAPD - 533 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BD-L3",400,"MY",1,224.718550919841,2090.54675065702
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet D/LAPD - 533 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BD-L4",175,"MY",1,179.31,2113.16487496714
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet D/LAPD - 533 - Bullet D - Land 5 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BD-L5",250,"MY",1,201.24,2150.46469947437
"LAPD-1","/media/Raven/LAPD/FAU 533/Bullet D/LAPD - 533 - Bullet D - Land 6 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU533-BD-L6",225,"MY",1,201.738347256898,2107.86
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet A/LAPD - 534 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BA-L1",350,"MY",1,137.907555946123,1901.8200875657
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet A/LAPD - 534 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BA-L2",50,"MY",1,171.026119218133,1957.62576302562
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet A/LAPD - 534 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BA-L3",50,"MY",1,160.706276018396,1882.78987958278
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet A/LAPD - 534 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BA-L4",125,"MY",1,260.534500377792,2096.47362472076
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet A/LAPD - 534 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BA-L5",50,"MY",1,242.52,1951.88210159329
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet A/LAPD - 534 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BA-L6",50,"MY",1,251.265877923784,2012.92856944809
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet B/LAPD - 534 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BB-L1",75,"MY",1,298.635,2039.1060088699
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet B/LAPD - 534 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BB-L2",100,"MY",1,210.867091162943,2043.15650928055
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet B/LAPD - 534 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BB-L3",325,"MY",1,157.030252775952,1999.76298158672
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet B/LAPD - 534 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BB-L4",100,"MY",1,170.869090111694,1889.35171207293
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet B/LAPD - 534 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BB-L5",275,"MY",1,184.878848209592,1987.41144347897
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet B/LAPD - 534 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BB-L6",75,"MY",1,199.305,1950.1262119908
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet C/LAPD - 534 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BC-L1",275,"MY",1,231.555,1996.66681419185
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet C/LAPD - 534 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BC-L2",50,"MY",1,226.806859198422,2047.81923419842
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet C/LAPD - 534 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BC-L3",50,"MY",1,190.008460742444,1858.89
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet C/LAPD - 534 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BC-L4",175,"MY",1,177.924553137319,1982.085
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet C/LAPD - 534 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BC-L5",175,"MY",1,199.95,1962.59852020367
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet C/LAPD - 534 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BC-L6",50,"MY",1,256.71,1987.1348223883
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet D/LAPD - 534 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BD-L1",50,"MY",1,276.703459543363,2024.29169590998
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet D/LAPD - 534 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BD-L2",100,"MY",1,129.924072683968,1953.76788961892
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet D/LAPD - 534 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BD-L3",75,"MY",1,246.061300032851,1985.31
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet D/LAPD - 534 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BD-L4",50,"MY",1,211.58200077201,1872.90445363009
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet D/LAPD - 534 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BD-L5",50,"MY",1,218.655,1949.83438339356
"LAPD-1","/media/Raven/LAPD/FAU 534/Bullet D/LAPD - 534 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU534-BD-L6",50,"MY",1,182.247190998685,1924.68
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet A/LAPD - 535 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BA-L1",225,"MY",1,6.37948649802848,2087.92860369579
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet A/LAPD - 535 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BA-L2",225,"MY",1,132.739137467148,1909.20638007555
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet A/LAPD - 535 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BA-L3",50,"MY",1,254.019417674112,1996.22629021024
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet A/LAPD - 535 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BA-L4",50,"MY",1,152.501445877135,1963.31722692181
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet A/LAPD - 535 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BA-L5",50,"MY",1,173.528214914585,1903.10535601182
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet A/LAPD - 535 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BA-L6",50,"MY",1,289.046926675427,2023.68060078843
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet B/LAPD - 535 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BB-L1",175,"MY",1,190.183729533508,2013.66791235216
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet B/LAPD - 535 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BB-L2",50,"MY",1,174.92714871879,1945.15918649802
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet B/LAPD - 535 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BB-L3",100,"MY",1,208.308521944809,1940.16
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet B/LAPD - 535 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BB-L4",100,"MY",1,152.277126149802,1911.78
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet B/LAPD - 535 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BB-L5",100,"MY",1,208.743015473061,1746.66
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet B/LAPD - 535 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BB-L6",125,"MY",1,129.645,1918.23
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet C/LAPD - 535 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BC-L1",400,"MY",1,120.955318019053,2116.89
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet C/LAPD - 535 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BC-L2",50,"MY",1,260.359530354796,2040.28390091984
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet C/LAPD - 535 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BC-L3",50,"MY",1,243.81,1940.19970436925
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet C/LAPD - 535 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BC-L4",150,"MY",1,232.2,2030.73741356767
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet C/LAPD - 535 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BC-L5",125,"MY",1,261.87,2006.92487385019
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet C/LAPD - 535 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BC-L6",75,"MY",1,168.525464388961,1888.50153469119
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet D/LAPD - 535 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BD-L1",50,"MY",1,204.601886629434,1865.26926401116
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet D/LAPD - 535 - Bullet D - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BD-L2",50,"MY",1,194.652481931668,2026.38891425755
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet D/LAPD - 535 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BD-L3",50,"MY",1,198.66,1930.30175134691
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet D/LAPD - 535 - Bullet D - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BD-L4",125,"MY",1,165.905323521681,1968.41935703022
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet D/LAPD - 535 - Bullet D - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BD-L5",175,"MY",1,72.3676523653082,1904.32373219448
"LAPD-1","/media/Raven/LAPD/FAU 535/Bullet D/LAPD - 535 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Anyesha Ray.x3p","LAPD-FAU535-BD-L6",125,"MY",1,227.704123275295,2010.3292300427
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet A/LAPD - 536 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU536-BA-L1",75,"MY",1,230.265,2045.68352138633
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet A/LAPD - 536 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU536-BA-L2",175,"MY",1,285.735,2119.99361540735
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet A/LAPD - 536 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU536-BA-L3",75,"MY",1,338.625,2163.28676126806
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet A/LAPD - 536 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU536-BA-L4",125,"MY",1,392.601778383705,2172.40085706307
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet A/LAPD - 536 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU536-BA-L5",125,"MY",1,319.353482769381,2141.83533050262
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet A/LAPD - 536 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU536-BA-L6",50,"MY",1,329.595,2122.05
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet B/LAPD - 536 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU536-BB-L1",350,"MY",1,280.197018134033,2177.7565480289
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet B/LAPD - 536 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU536-BB-L2",75,"MY",1,316.539517706964,2153.49335164257
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet B/LAPD - 536 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU536-BB-L3",125,"MY",1,319.435256225361,2146.34640413928
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet B/LAPD - 536 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU536-BB-L4",75,"MY",1,323.79,2171.715
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet B/LAPD - 536 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU536-BB-L5",100,"MY",1,328.746808048619,2133.73110256241
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet B/LAPD - 536 - Bullet B - Land 6 - Sneox2 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Carley McConnell.x3p","LAPD-FAU536-BB-L6",75,"MY",1,304.250254730617,2111.66923354139
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet C/LAPD - 536 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU536-BC-L1",200,"MY",1,212.823318528252,2074.48130932982
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet C/LAPD - 536 - Bullet C - Land 2 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU536-BC-L2",125,"MY",1,227.241420532194,2063.6956337385
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet C/LAPD - 536 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU536-BC-L3",200,"MY",1,218.479286235216,2081.87125486202
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet C/LAPD - 536 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU536-BC-L4",175,"MY",1,269.435345696451,2076.40188158672
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet C/LAPD - 536 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU536-BC-L5",300,"MY",1,212.205,2041.69230418856
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet C/LAPD - 536 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU536-BC-L6",400,"MY",1,243.165,2118.08142772667
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet D/LAPD - 536 - Bullet D - Land 1 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU536-BD-L1",375,"MY",1,252.84,2137.65076162943
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet D/LAPD - 536 - Bullet D - Land 2 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU536-BD-L2",550,"MY",1,196.08,2020.96965773653
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet D/LAPD - 536 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU536-BD-L3",250,"MY",1,245.1,2099.24185496057
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet D/LAPD - 536 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU536-BD-L4",150,"MY",1,239.842472355452,2140.58457082785
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet D/LAPD - 536 - Bullet D - Land 5 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU536-BD-L5",150,"MY",1,238.479348340998,2109.46694418528
"LAPD-1","/media/Raven/LAPD/FAU 536/Bullet D/LAPD - 536 - Bullet D - Land 6 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU536-BD-L6",175,"MY",1,242.965198324572,2125.35976961235
"LAPD-1","/media/Raven/LAPD/FAU 537/Bullet A/LAPD - 537 - Bullet A - Land 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU537-BA-L1",125,"MY",1,264.032864684625,2055.23118474047
"LAPD-1","/media/Raven/LAPD/FAU 537/Bullet A/LAPD - 537 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU537-BA-L2",100,"MY",1,134.774474802891,2038.66201833114
"LAPD-1","/media/Raven/LAPD/FAU 537/Bullet A/LAPD - 537 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU537-BA-L3",150,"MY",1,165.164929632062,2010.08794622207
"LAPD-1","/media/Raven/LAPD/FAU 537/Bullet A/LAPD - 537 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU537-BA-L4",175,"MY",1,204.465,2092.82776222076
"LAPD-1","/media/Raven/LAPD/FAU 537/Bullet A/LAPD - 537 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU537-BA-L5",150,"MY",1,124.766380190538,2046.05557450722
"LAPD-1","/media/Raven/LAPD/FAU 537/Bullet A/LAPD - 537 - Bullet A - Land 6 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU537-BA-L6",175,"MY",1,247.874771353481,2097.73212270039
"LAPD-1","/media/Raven/LAPD/FAU 537/Bullet B/LAPD - 537 - Bullet B - Land 1 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU537-BB-L1",100,"MY",1,221.798745680026,1951.0773517904
"LAPD-1","/media/Raven/LAPD/FAU 537/Bullet B/LAPD - 537 - Bullet B - Land 2 - Sneox1 - 20x - auto light left image +20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU537-BB-L2",300,"MY",1,123.291919513797,2068.70366885676
"LAPD-1","/media/Raven/LAPD/FAU 537/Bullet B/LAPD - 537 - Bullet B - Land 3 - Sneox1 - 20x - auto light left image +20% & x10 - threshold 2 - resolution 4 - Connor Hergenreter.x3p","LAPD-FAU537-BB-L3",150,"MY",1,222.898493988173,2042.715
